"","Year","Country","Topic","sum_per_topic","Loan_prop"
"1682",2014,"Azerbaijan","Rural Development",5e+07,0.00231632059109177
"1683",2014,"Azerbaijan","Urban Development",1e+08,0.00463264118218353
"1684",2014,"Azerbaijan","Water Works",1.5e+08,0.0069489617732753
"1685",2014,"Belarus","Energy and Grid",9e+07,0.00416937706396518
"1686",2014,"Belarus","Water Works",9e+07,0.00416937706396518
"1687",2014,"Bolivia","Other",3.6e+07,0.00166775082558607
"1688",2014,"Brazil","Financial Sector",4e+08,0.0185305647287341
"1689",2014,"Brazil","Other",64200000,0.00297415563896183
"1690",2014,"Brazil","Water Works",1.5e+08,0.0069489617732753
"1691",2014,"Chad","Financial Sector",300751879,0.0139327554027448
"1692",2014,"China","Agriculture",4e+08,0.0185305647287341
"1693",2014,"China","Other",3.35e+08,0.0155193479603148
"1694",2014,"China","Road Infrastructure",6e+07,0.00277958470931012
"1695",2014,"China","Rural Development",1e+08,0.00463264118218353
"1696",2014,"China","Urban Development",8.7e+08,0.0403039782849968
"1697",2014,"China","Water Works",3.5e+08,0.0162142441376424
"1698",2014,"Colombia","Education",2e+08,0.00926528236436707
"1699",2014,"Colombia","Financial Sector",1.4e+09,0.0648569765505695
"1700",2014,"Congo, Rep.","Other",4.5e+07,0.00208468853198259
"1701",2014,"Croatia","Financial Sector",199275169.782445,0.00923170358120769
"1702",2014,"Croatia","Health care",99637584.8912223,0.00461585179060384
"1703",2014,"Dominica","Other",9e+06,0.000416937706396518
"1704",2014,"Egypt, Arab Rep.","Private Sector Development",3e+08,0.0138979235465506
"1705",2014,"Egypt, Arab Rep.","Water Works",5e+08,0.0231632059109177
"1706",2014,"Gabon","Private Sector Development",17403364.8276668,0.000806235446092138
"1707",2014,"Georgia","Energy and Grid",6e+07,0.00277958470931012
"1708",2014,"Georgia","Financial Sector",7e+07,0.00324284882752847
"1709",2014,"Georgia","Other",3e+07,0.00138979235465506
"1710",2014,"India","Agriculture",2e+08,0.00926528236436707
"1711",2014,"India","Financial Sector",1e+08,0.00463264118218353
"1712",2014,"India","Road Infrastructure",6.75e+08,0.0312703279797389
"1713",2014,"India","Urban Development",1e+08,0.00463264118218353
"1714",2014,"Indonesia","Financial Sector",5e+08,0.0231632059109177
"1715",2014,"Indonesia","Other",547380000,0.0253581513030362
"1716",2014,"Iraq","Road Infrastructure",3.55e+08,0.0164458761967516
"1717",2014,"Jamaica","Education",1.2e+07,0.000555916941862024
"1718",2014,"Jamaica","Other",9.7e+07,0.00449366194671803
"1719",2014,"Jamaica","Private Sector Development",5e+07,0.00231632059109177
"1720",2014,"Jamaica","Rural Development",4e+07,0.00185305647287341
"1721",2014,"Kazakhstan","Other",138902440,0.00643485163849778
"1722",2014,"Lebanon","Other",1.5e+07,0.00069489617732753
"1723",2014,"Mexico","Rural Development",3.5e+08,0.0162142441376424
"1724",2014,"Mexico","Water Works",4.5e+07,0.00208468853198259
"1725",2014,"Moldova","Financial Sector",9e+06,0.000416937706396518
"1726",2014,"Moldova","Private Sector Development",3e+07,0.00138979235465506
"1727",2014,"Montenegro","Health care",66425056.5941482,0.00307723452706923
"1728",2014,"Morocco","Energy and Grid",311533515.426555,0.0144322299319547
"1729",2014,"Morocco","Financial Sector",386460979.264754,0.0179033504784888
"1730",2014,"Morocco","Water Works",122222104.133233,0.00566211152980738
"1731",2014,"Mozambique","Road Infrastructure",6500000,0.00030112167684193
"1732",2014,"Mozambique","Urban Development",6500000,0.00030112167684193
"1733",2014,"North Macedonia","Education",23514470.0343285,0.00108934102258251
"1734",2014,"North Macedonia","Financial Sector",48357441.2005399,0.0022402267357064
"1735",2014,"North Macedonia","Road Infrastructure",69082058.8579141,0.003200323908152
"1736",2014,"Oman","Financial Sector",2.16e+08,0.0100065049535164
"1737",2014,"Panama","Financial Sector",2e+08,0.00926528236436707
"1738",2014,"Peru","Agriculture",4e+07,0.00185305647287341
"1739",2014,"Peru","Education",3.5e+07,0.00162142441376424
"1740",2014,"Peru","Urban Development",1.2e+08,0.00555916941862024
"1741",2014,"Peru","Water Works",25241521.5057763,0.00116934912028631
"1742",2014,"Philippines","Financial Sector",3e+08,0.0138979235465506
"1743",2014,"Philippines","Other",6e+08,0.0277958470931012
"1744",2014,"Philippines","Rural Development",980250000,0.0454114651883541
"1745",2014,"Philippines","Urban Development",1.16e+08,0.0053738637713329
"1746",2014,"Poland","Financial Sector",929950792.318075,0.0430812833789692
"1747",2014,"Romania","Financial Sector",996375848.912223,0.0461585179060384
"1748",2014,"Romania","Health care",332125282.970741,0.0153861726353462
"1749",2014,"Russian Federation","Other",6e+07,0.00277958470931012
"1750",2014,"Serbia","Energy and Grid",302207437.480737,0.0140001862043542
"1751",2014,"Serbia","Health care",38659382.9377943,0.00179095049475429
"1752",2014,"Serbia","Private Sector Development",193031214.462595,0.00894244353566318
"1753",2014,"Seychelles","Financial Sector",1.4e+07,0.000648569765505695
"1754",2014,"Sri Lanka","Financial Sector",1.02e+08,0.00472529400582721
"1755",2014,"Tunisia","Private Sector Development",144673773.262055,0.00670221679995679
"1756",2014,"Turkey","Energy and Grid",339081846.297733,0.0157084452528971
"1757",2014,"Turkey","Financial Sector",488091315.853801,0.0226115193049047
"1758",2014,"Turkey","Other",4e+08,0.0185305647287341
"1759",2014,"Turkey","Private Sector Development",1.9e+08,0.00880201824614872
"1760",2014,"Ukraine","Financial Sector",1.25e+09,0.0579080147772942
"1761",2014,"Ukraine","Other",7.32e+08,0.0339109334535835
"1762",2014,"Ukraine","Rural Development",3e+08,0.0138979235465506
"1763",2014,"Uzbekistan","Water Works",18290000,0.000847310072221369
"1764",2014,"Vietnam","Energy and Grid",7e+08,0.0324284882752847
"1765",2015,"Albania","Other",32508742.965685,0.002227567387001
"1766",2015,"Angola","Financial Sector",4.5e+08,0.0308349457008705
"1767",2015,"Argentina","Health care",3.5e+08,0.0239827355451215
"1768",2015,"Argentina","Other",58760000,0.00402635868751811
"1769",2015,"Argentina","Rural Development",52500000,0.00359741033176822
"1770",2015,"Armenia","Financial Sector",5e+07,0.0034261050778745
"1771",2015,"Armenia","Other",2.1e+07,0.00143896413270729
"1772",2015,"Armenia","Road Infrastructure",4e+07,0.0027408840622996
"1773",2015,"Belarus","Education",5e+07,0.0034261050778745
"1774",2015,"Brazil","Water Works",2.25e+08,0.0154174728504352
"1775",2015,"China","Education",5e+07,0.0034261050778745
"1776",2015,"China","Other",2.5e+08,0.0171305253893725
"1777",2015,"China","Road Infrastructure",1.5e+08,0.0102783152336235
"1778",2015,"China","Rural Development",3e+08,0.020556630467247
"1779",2015,"Colombia","Financial Sector",707536702.703662,0.0484819017983119
"1780",2015,"Croatia","Private Sector Development",22190268.2359624,0.00152052381365256
"1781",2015,"Dominica","Education",5e+07,0.0034261050778745
"1782",2015,"Dominica","Energy and Grid",1.2e+08,0.00822265218689879
"1783",2015,"Dominica","Financial Sector",6e+07,0.0041113260934494
"1784",2015,"Ecuador","Other",182500000,0.0125052835342419
"1785",2015,"Egypt, Arab Rep.","Financial Sector",1e+09,0.0685221015574899
"1786",2015,"Egypt, Arab Rep.","Private Sector Development",5e+08,0.034261050778745
"1787",2015,"Egypt, Arab Rep.","Rural Development",5.5e+08,0.0376871558566195
"1788",2015,"Grenada","Financial Sector",5e+06,0.00034261050778745
"1789",2015,"Grenada","Private Sector Development",3800000,0.000260383985918462
"1790",2015,"India","Road Infrastructure",3e+08,0.020556630467247
"1791",2015,"India","Urban Development",4e+08,0.027408840622996
"1792",2015,"Indonesia","Financial Sector",5e+08,0.034261050778745
"1793",2015,"Iraq","Financial Sector",1.2e+09,0.0822265218689879
"1794",2015,"Iraq","Other",3.5e+08,0.0239827355451215
"1795",2015,"Jordan","Financial Sector",2.5e+08,0.0171305253893725
"1796",2015,"Kazakhstan","Agriculture",8.8e+07,0.00602994493705911
"1797",2015,"Kazakhstan","Education",1e+08,0.00685221015574899
"1798",2015,"Kazakhstan","Private Sector Development",4e+07,0.0027408840622996
"1799",2015,"Mexico","Education",1.5e+08,0.0102783152336235
"1800",2015,"Morocco","Financial Sector",5e+08,0.034261050778745
"1801",2015,"Morocco","Other",248950000,0.0170585771827371
"1802",2015,"Morocco","Urban Development",2e+08,0.013704420311498
"1803",2015,"Morocco","Water Works",1.5e+08,0.0102783152336235
"1804",2015,"North Macedonia","Road Infrastructure",92089613.1792441,0.00631017382665813
"1805",2015,"Panama","Financial Sector",3e+08,0.020556630467247
"1806",2015,"Peru","Water Works",5.5e+07,0.00376871558566195
"1807",2015,"Poland","Financial Sector",1012652890.94815,0.0693891042360346
"1808",2015,"Poland","Other",510376169.427136,0.0349720477140089
"1809",2015,"Serbia","Other",99301450.3559319,0.00680434406609521
"1810",2015,"Seychelles","Financial Sector",5e+06,0.00034261050778745
"1811",2015,"Timor-Leste","Rural Development",7.5e+07,0.00513915761681175
"1812",2015,"Tunisia","Financial Sector",505383359.074044,0.0346299298559371
"1813",2015,"Tunisia","Road Infrastructure",198270046.688324,0.0135858802749856
"1814",2015,"Turkey","Health care",133141609.415775,0.00912314288191537
"1815",2015,"Turkey","Private Sector Development",289870586.355648,0.0198625417567909
"1816",2015,"Ukraine","Financial Sector",1e+09,0.0685221015574899
"1817",2015,"Ukraine","Road Infrastructure",5.6e+08,0.0383723768721944
"1818",2016,"Albania","Urban Development",70620452.7014537,0.00296650413951052
"1819",2016,"Angola","Agriculture",7e+07,0.00294044121528921
"1820",2016,"Argentina","Agriculture",4.5e+07,0.0018902836384002
"1821",2016,"Argentina","Health care",2e+08,0.00840126061511202
"1822",2016,"Argentina","Other",6e+08,0.0252037818453361
"1823",2016,"Argentina","Urban Development",2e+08,0.00840126061511202
"1824",2016,"Armenia","Energy and Grid",3e+07,0.0012601890922668
"1825",2016,"Armenia","Financial Sector",5e+07,0.002100315153778
"1826",2016,"Armenia","Other",5.5e+07,0.0023103466691558
"1827",2016,"Azerbaijan","Private Sector Development",66700000,0.00280182041513986
"1828",2016,"Azerbaijan","Road Infrastructure",1.4e+08,0.00588088243057841
"1829",2016,"Belarus","Health care",1.25e+08,0.00525078788444501
"1830",2016,"Belarus","Private Sector Development",1e+07,0.000420063030755601
"1831",2016,"Bolivia","Road Infrastructure",165950000,0.0069709459953892
"1832",2016,"Bosnia and Herzegovina","Road Infrastructure",64200411.5467761,0.00269682194500956
"1833",2016,"Brazil","Road Infrastructure",2e+08,0.00840126061511202
"1834",2016,"Brazil","Rural Development",2.7e+08,0.0113417018304012
"1835",2016,"Bulgaria","Private Sector Development",332071094.207462,0.0139490790259115
"1836",2016,"Chile","Financial Sector",1e+08,0.00420063030755601
"1837",2016,"China","Other",6.72e+08,0.0282282356667764
"1838",2016,"China","Private Sector Development",509175677.784776,0.021388587839731
"1839",2016,"China","Urban Development",5.1e+08,0.0214232145685356
"1840",2016,"China","Water Works",1e+08,0.00420063030755601
"1841",2016,"Colombia","Financial Sector",1484025720.01315,0.0623384341667987
"1842",2016,"Congo, Rep.","Urban Development",8e+07,0.00336050424604481
"1843",2016,"Costa Rica","Health care",4.2e+08,0.0176426472917352
"1844",2016,"Ecuador","Agriculture",1.5e+08,0.00630094546133401
"1845",2016,"Ecuador","Education",1.78e+08,0.0074771219474497
"1846",2016,"Ecuador","Other",90500000,0.00380157042833819
"1847",2016,"Ecuador","Urban Development",52500000,0.00220533091146691
"1848",2016,"Egypt, Arab Rep.","Financial Sector",1e+09,0.0420063030755601
"1849",2016,"Egypt, Arab Rep.","Other",5e+08,0.02100315153778
"1850",2016,"Fiji","Financial Sector",5e+07,0.002100315153778
"1851",2016,"Fiji","Other",55950000,0.00235025265707759
"1852",2016,"Gabon","Health care",57005537.8389477,0.00239459189944815
"1853",2016,"Gabon","Other",127072538.716722,0.00533784757391548
"1854",2016,"Gabon","Rural Development",59440725.8631358,0.00249688514563817
"1855",2016,"Gabon","Urban Development",100617541.544861,0.0042265709448512
"1856",2016,"Georgia","Other",4.9e+07,0.00205830885070244
"1857",2016,"Georgia","Road Infrastructure",1.8e+08,0.00756113455360082
"1858",2016,"India","Energy and Grid",4.7e+08,0.0197429624455132
"1859",2016,"India","Financial Sector",2.5e+08,0.01050157576889
"1860",2016,"India","Other",2.12e+09,0.0890533625201874
"1861",2016,"India","Urban Development",6.5e+08,0.0273040969991141
"1862",2016,"India","Water Works",1e+08,0.00420063030755601
"1863",2016,"Indonesia","Energy and Grid",5e+08,0.02100315153778
"1864",2016,"Indonesia","Financial Sector",8e+08,0.0336050424604481
"1865",2016,"Indonesia","Urban Development",216500000,0.00909436461585876
"1866",2016,"Indonesia","Water Works",3e+08,0.012601890922668
"1867",2016,"Iraq","Financial Sector",1443820000,0.0606495405065552
"1868",2016,"Iraq","Private Sector Development",41500000,0.00174326157763574
"1869",2016,"Jamaica","Other",3e+07,0.0012601890922668
"1870",2016,"Jordan","Financial Sector",2.5e+08,0.01050157576889
"1871",2016,"Jordan","Other",2e+08,0.00840126061511202
"1872",2016,"Kazakhstan","Financial Sector",1e+09,0.0420063030755601
"1873",2016,"Kazakhstan","Health care",8e+07,0.00336050424604481
"1874",2016,"Lebanon","Other",5.5e+07,0.0023103466691558
"1875",2016,"Mauritius","Financial Sector",15164579.9688075,0.000637007942183294
"1876",2016,"Mexico","Other",1e+08,0.00420063030755601
"1877",2016,"Moldova","Financial Sector",27200000,0.00114257144365523
"1878",2016,"Moldova","Other",12580000,0.000528439292690546
"1879",2016,"Montenegro","Agriculture",3320710.94207463,0.000139490790259115
"1880",2016,"Morocco","Other",2e+08,0.00840126061511202
"1881",2016,"North Macedonia","Other",27672591.1839552,0.00116242325215929
"1882",2016,"Pakistan","Other",1e+08,0.00420063030755601
"1883",2016,"Paraguay","Road Infrastructure",1e+08,0.00420063030755601
"1884",2016,"Peru","Financial Sector",2.5e+09,0.1050157576889
"1885",2016,"Peru","Other",6e+08,0.0252037818453361
"1886",2016,"Philippines","Other",4.5e+08,0.018902836384002
"1887",2016,"Romania","Financial Sector",553451823.679104,0.0232484650431859
"1888",2016,"Romania","Private Sector Development",53131375.073194,0.00223185264414585
"1889",2016,"Serbia","Financial Sector",99399947.5327671,0.00417542432175619
"1890",2016,"Serbia","Other",76376351.6677164,0.00320828817595965
"1891",2016,"Serbia","Road Infrastructure",38741627.6575373,0.00162739255302301
"1892",2016,"Seychelles","Financial Sector",5e+06,0.0002100315153778
"1893",2016,"Tunisia","Education",71173904.5251328,0.00298975260455371
"1894",2016,"Tunisia","Other",17931839.087203,0.000753250267399223
"1895",2016,"Turkey","Other",134156722.059815,0.00563542792646826
"1896",2016,"Turkey","Private Sector Development",5.5e+08,0.0231034666915581
"1897",2016,"Vietnam","Financial Sector",1.5e+08,0.00630094546133401
"1898",2016,"Vietnam","Urban Development",1.25e+08,0.00525078788444501
"1899",2016,"Vietnam","Water Works",6.9e+07,0.00289843491221365
"1900",2017,"Albania","Financial Sector",174332980.119882,0.0102991106960308
"1901",2017,"Angola","Agriculture",6.2e+07,0.00366278866290708
"1902",2017,"Angola","Water Works",2e+08,0.0118154472997003
"1903",2017,"Argentina","Other",8e+07,0.00472617891988011
"1904",2017,"Argentina","Urban Development",2.15e+08,0.0127016058471778
"1905",2017,"Argentina","Water Works",4.25e+08,0.0251078255118631
"1906",2017,"Armenia","Private Sector Development",2e+06,0.000118154472997003
"1907",2017,"Belarus","Private Sector Development",6e+07,0.00354463418991008
"1908",2017,"Bolivia","Road Infrastructure",2e+08,0.0118154472997003
"1909",2017,"Bolivia","Rural Development",1e+08,0.00590772364985013
"1910",2017,"Bosnia and Herzegovina","Financial Sector",84161200.8956107,0.00497201116930788
"1911",2017,"Bosnia and Herzegovina","Other",63939919.0696855,0.00377739372057484
"1912",2017,"Bosnia and Herzegovina","Private Sector Development",734292356.807342,0.0433799632221493
"1913",2017,"Botswana","Water Works",145500000,0.00859573791053194
"1914",2017,"Brazil","Rural Development",32480000,0.00191882864147132
"1915",2017,"Cameroon","Energy and Grid",328850007.794796,0.0194275496830271
"1916",2017,"Cameroon","Financial Sector",194305054.416712,0.0114790056526303
"1917",2017,"Cameroon","Urban Development",194756926.636286,0.0115057010146131
"1918",2017,"Chile","Other",50126000,0.00296130555672388
"1919",2017,"China","Agriculture",1e+08,0.00590772364985013
"1920",2017,"China","Education",1.7e+08,0.0100431302047452
"1921",2017,"China","Financial Sector",4e+08,0.0236308945994005
"1922",2017,"China","Health care",6e+08,0.0354463418991008
"1923",2017,"China","Other",1e+08,0.00590772364985013
"1924",2017,"China","Road Infrastructure",1.5e+08,0.0088615854747752
"1925",2017,"China","Rural Development",2e+08,0.0118154472997003
"1926",2017,"China","Urban Development",2e+08,0.0118154472997003
"1927",2017,"Colombia","Education",1.6e+08,0.00945235783976021
"1928",2017,"Colombia","Financial Sector",641997455.959404,0.0379274355371499
"1929",2017,"Croatia","Road Infrastructure",24852972.0765562,0.00146824490905736
"1930",2017,"Dominica","Financial Sector",1.5e+08,0.0088615854747752
"1931",2017,"Egypt, Arab Rep.","Financial Sector",1.15e+09,0.0679388219732765
"1932",2017,"Gabon","Agriculture",51626401.0863008,0.00304994510654188
"1933",2017,"Gabon","Financial Sector",190577108.605229,0.0112587689162717
"1934",2017,"Georgia","Financial Sector",103704674.392175,0.00612658557506662
"1935",2017,"Georgia","Road Infrastructure",19091601.2769909,0.00112787904377588
"1936",2017,"Grenada","Agriculture",1800000,0.000106339025697302
"1937",2017,"Grenada","Other",6e+06,0.000354463418991008
"1938",2017,"India","Agriculture",600500000,0.03547588051735
"1939",2017,"India","Education",1.19e+08,0.00703019114332166
"1940",2017,"India","Energy and Grid",2.4e+08,0.0141785367596403
"1941",2017,"India","Other",395200000,0.0233473238642077
"1942",2017,"India","Rural Development",1.4e+08,0.00827081310979018
"1943",2017,"India","Urban Development",139200000,0.00822355132059138
"1944",2017,"India","Water Works",1.75e+08,0.0103385163872377
"1945",2017,"Indonesia","Financial Sector",3e+08,0.0177231709495504
"1946",2017,"Indonesia","Other",1472380000,0.0869841414756634
"1947",2017,"Indonesia","Private Sector Development",3e+08,0.0177231709495504
"1948",2017,"Jamaica","Financial Sector",7e+07,0.00413540655489509
"1949",2017,"Jordan","Education",2e+08,0.0118154472997003
"1950",2017,"Jordan","Health care",5e+07,0.00295386182492507
"1951",2017,"Jordan","Private Sector Development",5e+07,0.00295386182492507
"1952",2017,"Lebanon","Road Infrastructure",2e+08,0.0118154472997003
"1953",2017,"Mexico","Agriculture",1.2e+08,0.00708926837982016
"1954",2017,"Mexico","Other",1e+08,0.00590772364985013
"1955",2017,"Moldova","Other",5e+06,0.000295386182492507
"1956",2017,"Morocco","Financial Sector",3.5e+08,0.0206770327744755
"1957",2017,"Morocco","Other",394305054.416712,0.0232944529523305
"1958",2017,"Morocco","Private Sector Development",5e+07,0.00295386182492507
"1959",2017,"Morocco","Rural Development",1e+08,0.00590772364985013
"1960",2017,"Mozambique","Other",13200000,0.000779819521780217
"1961",2017,"Pakistan","Agriculture",1.3e+08,0.00768004074480517
"1962",2017,"Pakistan","Other",3.9e+08,0.0230401222344155
"1963",2017,"Panama","Other",6.5e+07,0.00384002037240259
"1964",2017,"Peru","Agriculture",4.5e+07,0.00265847564243256
"1965",2017,"Peru","Other",1.2e+08,0.00708926837982016
"1966",2017,"Peru","Water Works",4e+07,0.00236308945994005
"1967",2017,"Philippines","Agriculture",99312910,0.00586713227142438
"1968",2017,"Philippines","Other",207603205,0.0122646236396319
"1969",2017,"Romania","Other",67780832.9360623,0.00400430429742916
"1970",2017,"Rwanda","Energy and Grid",27500000,0.00162462400370879
"1971",2017,"Serbia","Education",53094985.7999155,0.00313670503298618
"1972",2017,"Serbia","Financial Sector",280951552.519978,0.0165978413128439
"1973",2017,"Serbia","Other",112968054.893437,0.00667384049571527
"1974",2017,"Seychelles","Other",1e+07,0.000590772364985013
"1975",2017,"South Africa","Private Sector Development",9.3e+07,0.00549418299436062
"1976",2017,"Sri Lanka","Education",6.7e+07,0.00395817484539959
"1977",2017,"Tunisia","Financial Sector",516489946.972795,0.0305127987464102
"1978",2017,"Tunisia","Rural Development",164707424.034631,0.00973045944275286
"1979",2017,"Turkey","Financial Sector",396404904.621071,0.0234185062994649
"1980",2017,"Ukraine","Private Sector Development",1.5e+08,0.0088615854747752
"1981",2017,"Uruguay","Education",4e+07,0.00236308945994005
"1982",2017,"Uruguay","Other",1.2e+07,0.000708926837982016
"1983",2017,"Uruguay","Road Infrastructure",7e+07,0.00413540655489509
"1984",2017,"Uzbekistan","Agriculture",3e+07,0.00177231709495504
"1985",2017,"Uzbekistan","Energy and Grid",9.2e+07,0.00543510575786212
"1986",2017,"Vietnam","Other",4.6e+07,0.00271755287893106
"1987",2017,"Vietnam","Private Sector Development",1e+08,0.00590772364985013
"1988",2017,"Vietnam","Water Works",1.5e+08,0.0088615854747752
"1989",2018,"Albania","Other",25171448.5464227,0.00126773342162653
"1990",2018,"Albania","Road Infrastructure",5e+07,0.00251819719331707
"1991",2018,"Albania","Water Works",27161943.0473102,0.00136798257493549
"1992",2018,"Angola","Agriculture",124590651.803966,0.00627487659372584
"1993",2018,"Angola","Health care",1.1e+08,0.00554003382529755
"1994",2018,"Angola","Other",7e+07,0.00352547607064389
"1995",2018,"Antigua and Barbuda","Private Sector Development",2e+06,0.000100727887732683
"1996",2018,"Argentina","Financial Sector",5e+08,0.0251819719331707
"1997",2018,"Argentina","Health care",3e+08,0.0151091831599024
"1998",2018,"Argentina","Other",4.5e+08,0.0226637747398536
"1999",2018,"Argentina","Private Sector Development",5e+07,0.00251819719331707
"2000",2018,"Argentina","Road Infrastructure",3e+08,0.0151091831599024
"2001",2018,"Belarus","Other",14171448.5464227,0.000713730039096778
"2002",2018,"Bolivia","Health care",2.52e+08,0.012691713854318
"2003",2018,"Bosnia and Herzegovina","Other",60582942.5359571,0.00305119591713873
"2004",2018,"Brazil","Education",2.5e+08,0.0125909859665853
"2005",2018,"Brazil","Other",1.25e+08,0.00629549298329266
"2006",2018,"Chile","Urban Development",2.3e+08,0.0115837070892585
"2007",2018,"China","Agriculture",1.5e+08,0.0075545915799512
"2008",2018,"China","Education",1.2e+08,0.00604367326396096
"2009",2018,"China","Health care",1.18e+08,0.00594294537622828
"2010",2018,"China","Other",4e+08,0.0201455775465365
"2011",2018,"China","Road Infrastructure",2e+08,0.0100727887732683
"2012",2018,"China","Urban Development",1.5e+08,0.0075545915799512
"2013",2018,"China","Water Works",7.5e+08,0.037772957899756
"2014",2018,"Colombia","Education",1.6e+08,0.00805823101861461
"2015",2018,"Colombia","Other",7e+07,0.00352547607064389
"2016",2018,"Congo, Rep.","Other",47710543.4396231,0.00240289113162582
"2017",2018,"Croatia","Private Sector Development",23264794.697044,0.00117170681418388
"2018",2018,"Dominica","Other",9e+06,0.000453275494797072
"2019",2018,"Egypt, Arab Rep.","Education",5e+08,0.0251819719331707
"2020",2018,"Egypt, Arab Rep.","Financial Sector",1e+09,0.0503639438663413
"2021",2018,"Egypt, Arab Rep.","Health care",5.3e+08,0.0266928902491609
"2022",2018,"Egypt, Arab Rep.","Rural Development",3e+08,0.0151091831599024
"2023",2018,"Fiji","Financial Sector",1.5e+07,0.00075545915799512
"2024",2018,"Guatemala","Financial Sector",2.5e+08,0.0125909859665853
"2025",2018,"India","Agriculture",592200000,0.0298255275576473
"2026",2018,"India","Financial Sector",2.5e+08,0.0125909859665853
"2027",2018,"India","Health care",1.25e+08,0.00629549298329266
"2028",2018,"India","Other",4.94e+08,0.0248797882699726
"2029",2018,"India","Private Sector Development",21700000,0.00109289758189961
"2030",2018,"India","Road Infrastructure",7.1e+08,0.0357584001451023
"2031",2018,"India","Rural Development",1.48e+08,0.00745386369221851
"2032",2018,"India","Urban Development",3.75e+08,0.018886478949878
"2033",2018,"India","Water Works",1.2e+08,0.00604367326396096
"2034",2018,"Indonesia","Health care",1.5e+08,0.0075545915799512
"2035",2018,"Indonesia","Other",1.45e+09,0.0730277186061949
"2036",2018,"Indonesia","Water Works",1e+08,0.00503639438663413
"2037",2018,"Iraq","Other",4e+08,0.0201455775465365
"2038",2018,"Iraq","Rural Development",5e+08,0.0251819719331707
"2039",2018,"Iraq","Water Works",2.1e+08,0.0105764282119317
"2040",2018,"Jamaica","Private Sector Development",1.5e+07,0.00075545915799512
"2041",2018,"Jordan","Financial Sector",1e+09,0.0503639438663413
"2042",2018,"Lebanon","Health care",1.2e+08,0.00604367326396096
"2043",2018,"Lebanon","Urban Development",2.95e+08,0.0148573634405707
"2044",2018,"Mexico","Other",4.06e+08,0.0204477612097346
"2045",2018,"Montenegro","Agriculture",35428621.3660568,0.00178432509774194
"2046",2018,"Montenegro","Health care",7085724.27321136,0.000356865019548389
"2047",2018,"Montenegro","Other",16533356.6374932,0.000832685045612907
"2048",2018,"North Macedonia","Rural Development",33893381.106861,0.00170700434350646
"2049",2018,"Pakistan","Energy and Grid",4.25e+08,0.0214046761431951
"2050",2018,"Pakistan","Other",3e+08,0.0151091831599024
"2051",2018,"Panama","Financial Sector",1e+08,0.00503639438663413
"2052",2018,"Panama","Other",8e+07,0.00402911550930731
"2053",2018,"Philippines","Rural Development",1.7e+08,0.00856187045727802
"2054",2018,"Romania","Financial Sector",472381618.21409,0.0237910013032259
"2055",2018,"Romania","Other",59047702.2767613,0.00297387516290324
"2056",2018,"Serbia","Financial Sector",189661219.712957,0.00955208702324521
"2057",2018,"Serbia","Health care",29523851.1383807,0.00148693758145162
"2058",2018,"Serbia","Private Sector Development",47356257.2259626,0.0023850478806484
"2059",2018,"Tunisia","Agriculture",134156379.572802,0.00675664437011616
"2060",2018,"Tunisia","Education",95893468.4974604,0.00482957326455486
"2061",2018,"Tunisia","Financial Sector",488206402.424262,0.024587999846884
"2062",2018,"Tunisia","Other",126952559.895037,0.00639383160024197
"2063",2018,"Turkey","Other",86800122.3468391,0.00437159648946776
"2064",2018,"Turkey","Private Sector Development",4e+08,0.0201455775465365
"2065",2018,"Turkey","Water Works",6e+08,0.0302183663198048
"2066",2018,"Uruguay","Agriculture",4.2e+07,0.00211528564238634
"2067",2018,"Uzbekistan","Agriculture",5e+08,0.0251819719331707
"2068",2018,"Uzbekistan","Private Sector Development",2e+08,0.0100727887732683
"2069",2019,"Albania","Urban Development",19702757.0426162,0.00101233535406078
"2070",2019,"Angola","Agriculture",2.5e+07,0.00128450976666761
"2071",2019,"Angola","Other",8.2e+08,0.0421319203466976
"2072",2019,"Argentina","Agriculture",1.5e+08,0.00770705860000566
"2073",2019,"Argentina","Education",3.41e+08,0.0175207132173462
"2074",2019,"Argentina","Other",1.5e+08,0.00770705860000566
"2075",2019,"Argentina","Urban Development",2.45e+08,0.0125881957133426
"2076",2019,"Armenia","Other",51271947.3040807,0.00263437268272635
"2077",2019,"Armenia","Road Infrastructure",15000962.7483555,0.000770755326387185
"2078",2019,"Bangladesh","Private Sector Development",26380000,0.00135541470578766
"2079",2019,"Belarus","Education",100752734.877015,0.0051767148787199
"2080",2019,"Belarus","Other",100752734.877015,0.0051767148787199
"2081",2019,"Belarus","Water Works",100752734.877015,0.0051767148787199
"2082",2019,"Bosnia and Herzegovina","Private Sector Development",30535902.677336,0.00156894660892199
"2083",2019,"Brazil","Financial Sector",2.5e+08,0.0128450976666761
"2084",2019,"Brazil","Rural Development",5e+07,0.00256901953333522
"2085",2019,"Cabo Verde","Financial Sector",5e+06,0.000256901953333522
"2086",2019,"China","Other",521899166.662935,0.0268153830717691
"2087",2019,"Colombia","Other",1e+08,0.00513803906667044
"2088",2019,"Colombia","Water Works",41900000,0.00215283836893491
"2089",2019,"Dominica","Education",1e+08,0.00513803906667044
"2090",2019,"Ecuador","Financial Sector",5e+08,0.0256901953333522
"2091",2019,"Ecuador","Other",3.5e+08,0.0179831367333465
